Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0043005~neuron projection	5	4.132231404958678	0.07614811048699556	19876, 14694, 76884, 16573, 17756	121	399	30060	3.1131547877959362	0.9999999856339916	0.39458566343261336	0.34785841381559335
GOTERM_BP_DIRECT	GO:0009611~response to wounding	3	2.479338842975207	0.07622920716913119	20720, 20384, 72043	117	117	29878	6.547885163269778	1.0	0.8572320842565025	0.8482231779546962
GOTERM_BP_DIRECT	GO:0006457~protein folding	3	2.479338842975207	0.07622920716913119	12317, 13418, 69387	117	117	29878	6.547885163269778	1.0	0.8572320842565025	0.8482231779546962
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	24	19.834710743801654	0.07634224600966438	20335, 66212, 20499, 17311, 19876, 244864, 67695, 21366, 98238, 18552, 66913, 208677, 73130, 77590, 13418, 56334, 16525, 14732, 16403, 71949, 16423, 56615, 50934, 269275	114	3333	22187	1.401424352961612	0.9999999999999996	1.0	1.0
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	7	5.785123966942149	0.07675225343439834	268977, 11745, 12317, 52377, 14456, 72043, 64074	119	732	29205	2.346914175506268	0.9999999999774729	0.7530452264966387	0.7334218981188761
UP_KW_LIGAND	KW-0106~Calcium	9	7.43801652892562	0.07679888803820463	268977, 11745, 12317, 373864, 52377, 14456, 16403, 72043, 64074	35	906	6741	1.9132450331125825	0.7429382727293201	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:RRM 2	3	2.479338842975207	0.07712989187066598	15382, 20384, 67996	114	90	22187	6.487426900584795	0.9999999999999997	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:RRM 1	3	2.479338842975207	0.07712989187066598	15382, 20384, 67996	114	90	22187	6.487426900584795	0.9999999999999997	1.0	1.0
GOTERM_BP_DIRECT	GO:0032880~regulation of protein localization	3	2.479338842975207	0.07715546496924743	22418, 14694, 17756	117	118	29878	6.492394611038678	1.0	0.858980291035951	0.8499530123104316
GOTERM_BP_DIRECT	GO:0042462~eye photoreceptor cell development	2	1.6528925619834711	0.0784678843064369	22339, 12142	117	21	29878	24.320716320716325	1.0	0.858980291035951	0.8499530123104316
GOTERM_BP_DIRECT	GO:0031954~positive regulation of protein autophosphorylation	2	1.6528925619834711	0.0784678843064369	22339, 674895	117	21	29878	24.320716320716325	1.0	0.858980291035951	0.8499530123104316
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	6	4.958677685950414	0.0784933135110503	18148, 15382, 22608, 20384, 19652, 67996	119	563	29205	2.6154902458319027	0.9999999999873806	0.7530452264966387	0.7334218981188761
GOTERM_BP_DIRECT	GO:0045779~negative regulation of bone resorption	2	1.6528925619834711	0.08204820802384928	22339, 72828	117	22	29878	23.21522921522922	1.0	0.8752515256530226	0.8660532476954726
GOTERM_BP_DIRECT	GO:0051302~regulation of cell division	2	1.6528925619834711	0.08204820802384928	14694, 18519	117	22	29878	23.21522921522922	1.0	0.8752515256530226	0.8660532476954726
GOTERM_BP_DIRECT	GO:0071346~cellular response to type II interferon	3	2.479338842975207	0.08284716958865211	22418, 16573, 16423	117	123	29878	6.228476130915155	1.0	0.8752515256530226	0.8660532476954726
UP_SEQ_FEATURE	LIPID:O-palmitoleoyl serine; by PORCN	2	1.6528925619834711	0.08317151515029456	22417, 22418	114	17	22187	22.896800825593395	1.0	1.0	1.0
UP_SEQ_FEATURE	REPEAT:1-3	2	1.6528925619834711	0.08317151515029456	12317, 244864	114	17	22187	22.896800825593395	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0090190~positive regulation of branching involved in ureteric bud morphogenesis	2	1.6528925619834711	0.08561474098950342	22339, 23892	117	23	29878	22.20587142326273	1.0	0.8752515256530226	0.8660532476954726
GOTERM_BP_DIRECT	GO:0046889~positive regulation of lipid biosynthetic process	2	1.6528925619834711	0.08561474098950342	18519, 13167	117	23	29878	22.20587142326273	1.0	0.8752515256530226	0.8660532476954726
GOTERM_BP_DIRECT	GO:0060384~innervation	2	1.6528925619834711	0.08561474098950342	20720, 72043	117	23	29878	22.20587142326273	1.0	0.8752515256530226	0.8660532476954726
GOTERM_BP_DIRECT	GO:0014009~glial cell proliferation	2	1.6528925619834711	0.08561474098950342	13167, 20677	117	23	29878	22.20587142326273	1.0	0.8752515256530226	0.8660532476954726
GOTERM_BP_DIRECT	GO:0035162~embryonic hemopoiesis	2	1.6528925619834711	0.08561474098950342	17311, 18514	117	23	29878	22.20587142326273	1.0	0.8752515256530226	0.8660532476954726
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	26	21.487603305785125	0.08671725000364394	268977, 218877, 22339, 20378, 22417, 244864, 22418, 21366, 18552, 77590, 208677, 52377, 14456, 64074, 20720, 17311, 373864, 19876, 13032, 23892, 72043, 57875, 16525, 16403, 71949, 16423	114	3734	22187	1.3551668405078041	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006886~intracellular protein transport	4	3.3057851239669422	0.08745115130036944	20335, 66212, 56334, 73130	117	269	29878	3.79728656308582	1.0	0.8851095673577823	0.8758076883152188
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	5	4.132231404958678	0.08801008632579405	14694, 24056, 665113, 50934, 226778	117	432	29878	2.955642608420386	1.0	0.8851095673577823	0.8758076883152188
GOTERM_BP_DIRECT	GO:0009952~anterior/posterior pattern specification	3	2.479338842975207	0.08983095565044671	22418, 18552, 18514	117	129	29878	5.938779566686544	1.0	0.896136226932279	0.8867184654527966
UP_KW_MOLECULAR_FUNCTION	KW-0358~Heparin-binding	3	2.479338842975207	0.090250796864732	20720, 22339, 16007	82	76	12229	5.8868741976893455	0.9858265435581501	0.673160261030077	0.6582011441182976
UP_SEQ_FEATURE	DOMAIN:GOLD	2	1.6528925619834711	0.09249401545619236	56334, 73130	114	19	22187	20.486611265004615	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048025~negative regulation of mRNA splicing, via spliceosome	2	1.6528925619834711	0.09270664501295058	18148, 67996	117	25	29878	20.429401709401713	1.0	0.9029773218977942	0.8934876653216655
GOTERM_BP_DIRECT	GO:1904754~positive regulation of vascular associated smooth muscle cell migration	2	1.6528925619834711	0.09270664501295058	18552, 68813	117	25	29878	20.429401709401713	1.0	0.9029773218977942	0.8934876653216655
GOTERM_BP_DIRECT	GO:0031589~cell-substrate adhesion	2	1.6528925619834711	0.09270664501295058	14456, 16403	117	25	29878	20.429401709401713	1.0	0.9029773218977942	0.8934876653216655
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	21	17.355371900826448	0.09364274407735923	18148, 13170, 15382, 14694, 20384, 19652, 66214, 13032, 12142, 406217, 19167, 665113, 208677, 21835, 78294, 20677, 24056, 20085, 18519, 231861, 18514	121	3681	30060	1.4172846491139446	0.9999999998162333	0.4744565699919534	0.4182709235455379
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	6	4.958677685950414	0.09425746814838706	22418, 674895, 14456, 665113, 226778, 269275	117	620	29878	2.471298593879239	1.0	0.9109100632777719	0.9013370391689512
GOTERM_BP_DIRECT	GO:0048814~regulation of dendrite morphogenesis	2	1.6528925619834711	0.09623212082318691	19876, 665113	117	26	29878	19.643655489809337	1.0	0.9156856419867863	0.9060624299044676
GOTERM_BP_DIRECT	GO:0010243~response to organonitrogen compound	2	1.6528925619834711	0.09623212082318691	665113, 56615	117	26	29878	19.643655489809337	1.0	0.9156856419867863	0.9060624299044676
GOTERM_MF_DIRECT	GO:0003746~translation elongation factor activity	2	1.6528925619834711	0.09629871377577312	13627, 55949	119	25	29205	19.63361344537815	0.9999999999999684	0.8872016070418413	0.8640823469234872
INTERPRO	IPR018161:Wnt_CS	2	1.6528925619834711	0.09660077583401529	22417, 22418	119	19	22137	19.581601061477222	1.0	1.0	1.0
INTERPRO	IPR005817:Wnt	2	1.6528925619834711	0.09660077583401529	22417, 22418	119	19	22137	19.581601061477222	1.0	1.0	1.0
INTERPRO	IPR043158:Wnt_C	2	1.6528925619834711	0.09660077583401529	22417, 22418	119	19	22137	19.581601061477222	1.0	1.0	1.0
INTERPRO	IPR009038:GOLD_dom	2	1.6528925619834711	0.09660077583401529	56334, 73130	119	19	22137	19.581601061477222	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	3	2.479338842975207	0.09698201792637537	18148, 22418, 23892	117	135	29878	5.674833808167142	1.0	0.9157767646940942	0.9061525949762096
GOTERM_MF_DIRECT	GO:0005102~signaling receptor binding	5	4.132231404958678	0.09825685550300522	20720, 218877, 22417, 22418, 14456	119	432	29205	2.840511204481793	0.9999999999999838	0.8872016070418413	0.8640823469234872
GOTERM_BP_DIRECT	GO:0000380~alternative mRNA splicing, via spliceosome	2	1.6528925619834711	0.09974401529508038	15382, 67996	117	27	29878	18.916112693890472	1.0	0.9168168747765781	0.9071817742332511
GOTERM_BP_DIRECT	GO:0006884~cell volume homeostasis	2	1.6528925619834711	0.09974401529508038	20499, 18148	117	27	29878	18.916112693890472	1.0	0.9168168747765781	0.9071817742332511
